Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mother_qualification,Father_qualification,Mother_occupation,Father_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Target
2,7,1,9991,0,3,140,1,34,34,99,99,140,1,0,0,0,1,0,33,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
1,17,2,9070,1,1,133.1,1,37,38,9,10,178,1,0,0,1,1,1,23,0,0,6,8,6,13.33333333,0,0,6,7,5,12.8,0,9.4,-0.8,-3.12,Graduate
2,39,1,9991,0,19,133.1,1,37,1,5,5,138.3,0,0,0,1,1,0,44,0,0,5,9,3,11.33333333,0,0,5,8,5,11.14285714,0,13.9,-0.3,0.79,Dropout
2,1,4,8014,0,1,140,1,34,34,0,0,128,1,0,0,1,1,0,37,0,0,6,0,0,0,0,0,6,0,0,0,0,9.4,-0.8,-3.12,Dropout
2,39,1,171,1,19,100,1,37,37,9,9,139,0,0,0,1,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,Dropout
1,1,2,9991,0,1,123,1,1,3,4,2,113.2,0,0,0,0,1,0,22,0,0,5,7,3,11.66666667,0,0,5,8,2,10.5,2,7.6,2.6,0.32,Dropout
2,39,1,8014,0,19,133.1,1,37,37,6,6,139,0,0,0,1,1,0,49,0,0,6,8,6,12.16666667,0,0,6,8,6,14.42857143,0,12.4,0.5,1.79,Graduate
1,51,1,9773,1,1,135,1,1,42,5,3,110,1,0,0,1,1,0,23,0,0,6,7,6,13.33333333,0,0,6,6,4,12.75,0,11.1,0.6,2.02,Graduate
1,1,1,9070,1,1,132,1,1,1,4,9,136.6,1,0,0,1,1,0,19,0,0,6,7,5,11.4,0,0,6,10,3,11,3,7.6,2.6,0.32,Enrolled
2,43,1,8014,0,1,120,1,37,37,5,5,161.1,0,0,0,1,1,0,47,0,0,6,9,6,12.14285714,0,0,6,6,0,0,0,16.2,0.3,-0.92,Dropout
1,43,1,9003,1,1,130,1,1,2,4,2,130,0,0,0,1,1,0,28,0,9,18,36,17,13.05882353,1,6,12,15,12,12.30769231,0,15.5,2.8,-4.06,Graduate
1,44,1,9003,1,39,140,1,1,38,9,6,140,0,0,0,1,1,0,21,0,0,6,13,4,11.75,0,0,6,15,4,10.5,0,15.5,2.8,-4.06,Enrolled
1,1,1,9254,1,1,133.1,1,38,1,9,9,121,0,0,1,0,1,0,21,0,0,6,9,5,11.83333333,0,0,6,8,5,10,0,8.9,1.4,3.51,Dropout
1,43,1,9238,1,39,120,1,2,1,1,2,118.6,0,0,0,1,1,0,21,0,9,11,14,10,12.4,0,6,10,13,10,11.8,0,13.9,-0.3,0.79,Graduate
1,1,1,9070,1,1,140,1,19,38,4,4,138.3,0,0,0,1,1,0,20,0,1,6,8,6,13.42857143,1,0,6,12,4,11.5,0,13.9,-0.3,0.79,Enrolled
2,42,1,9147,1,1,133.1,1,37,37,9,9,115.8,0,0,0,0,1,0,49,0,0,5,5,0,0,0,0,5,9,0,0,0,10.8,1.4,1.74,Dropout
1,39,1,9991,0,1,120,1,19,37,6,8,160,0,0,0,1,1,0,40,0,0,5,5,5,11,0,0,5,5,5,13.4,0,15.5,2.8,-4.06,Graduate
1,17,1,9254,1,1,125,1,1,1,3,3,114.5,0,0,0,1,1,1,22,0,0,6,8,6,13.625,0,0,6,8,6,14.42857143,0,11.1,0.6,2.02,Graduate
1,42,1,9119,1,1,136,1,1,37,5,5,117.5,0,0,0,1,1,0,19,0,2,5,6,4,11.8,0,0,5,7,2,11.5,0,15.5,2.8,-4.06,Enrolled
1,39,1,9991,0,1,133.1,1,3,38,2,7,121.7,0,0,0,1,1,0,31,0,0,5,5,0,0,0,0,5,7,0,0,0,13.9,-0.3,0.79,Dropout
1,42,1,9119,1,1,120,1,5,5,2,2,115,0,0,0,1,1,0,30,0,1,6,9,2,15,0,1,6,7,2,13.5,0,15.5,2.8,-4.06,Dropout
1,1,1,9238,1,1,127,1,37,37,5,10,125.3,0,0,0,1,1,0,19,0,0,6,9,5,10.8,0,0,6,11,5,11,0,7.6,2.6,0.32,Graduate
1,18,1,9147,1,1,131,1,34,34,90,90,131,0,0,0,1,1,0,22,0,0,5,11,3,13.66666667,0,0,5,10,3,11.33333333,0,9.4,-0.8,-3.12,Dropout
1,1,1,9773,1,1,127,1,19,37,9,9,126.3,0,0,0,1,1,0,19,0,0,6,8,6,12.83333333,0,0,6,8,6,13.33333333,0,15.5,2.8,-4.06,Graduate
1,17,1,171,1,1,132,1,1,37,4,9,127.1,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,Dropout
1,17,3,9670,1,1,137,1,1,38,4,7,138.4,0,0,0,1,1,0,19,0,0,6,8,6,15.125,0,0,6,7,6,13.42857143,0,11.1,0.6,2.02,Graduate
1,43,2,9147,1,1,126,1,1,19,3,3,100,1,0,0,1,1,0,22,0,0,5,11,0,0,0,0,5,7,1,10,1,16.2,0.3,-0.92,Dropout
1,1,1,9238,1,1,136,1,4,5,2,2,126.2,0,0,0,1,1,0,22,0,0,6,10,5,11.4,0,0,6,8,5,11,0,10.8,1.4,1.74,Graduate
1,1,1,9238,1,1,124,1,1,1,4,4,118.8,0,0,0,1,1,0,19,0,0,6,12,4,12.25,0,0,6,9,6,11,0,9.4,-0.8,-3.12,Graduate
1,39,1,9254,1,39,137,1,1,1,5,10,124.5,0,0,0,0,1,0,26,0,0,6,0,0,0,0,0,6,0,0,0,0,16.2,0.3,-0.92,Dropout
1,44,1,9119,1,39,140,1,5,41,3,2,140,0,0,0,1,1,0,23,0,3,7,12,3,14,0,1,6,12,1,14,0,12.4,0.5,1.79,Enrolled
1,17,1,9070,1,1,131,1,19,19,7,7,125.1,0,0,0,1,1,0,18,0,0,6,7,6,12.33333333,0,0,6,10,5,10.8,4,16.2,0.3,-0.92,Enrolled
1,1,1,9147,1,1,130,1,37,37,9,9,118.8,0,0,1,1,1,1,22,0,0,5,8,5,10.66666667,0,0,5,11,2,11,0,15.5,2.8,-4.06,Enrolled
1,18,5,9119,1,1,136,1,3,2,2,3,125.2,1,0,0,1,1,0,19,0,0,5,9,5,11.83333333,0,0,5,9,5,14.71428571,0,12.4,0.5,1.79,Enrolled
1,17,1,9147,1,1,133.1,1,1,19,4,8,95,0,0,0,1,1,0,20,0,0,5,14,0,0,0,0,5,5,0,0,0,11.1,0.6,2.02,Dropout
1,1,3,9070,1,1,110,1,37,37,9,9,107.6,1,0,0,1,1,1,22,0,0,6,6,6,11.66666667,0,0,6,6,6,12.16666667,0,7.6,2.6,0.32,Enrolled
1,7,1,9130,1,3,140,1,2,38,2,3,140,1,0,0,0,1,0,18,0,2,5,7,2,13,0,0,5,5,0,0,0,12.7,3.7,-1.7,Dropout
4,43,2,9991,0,38,133.1,1,3,1,2,9,125.4,0,0,0,1,1,0,39,0,0,2,5,0,0,0,0,4,4,0,0,0,10.8,1.4,1.74,Dropout
1,1,1,9500,1,1,141,1,19,1,90,90,128,0,0,0,1,1,0,18,0,0,8,8,0,0,3,0,8,8,0,0,3,10.8,1.4,1.74,Dropout
1,17,3,9119,1,1,130,1,1,38,3,3,129.3,0,0,0,1,1,1,18,0,0,5,5,5,13,0,0,5,5,5,14.2,0,8.9,1.4,3.51,Graduate
1,1,1,9238,1,1,160,1,19,38,9,9,152,0,0,0,1,1,1,19,0,0,6,7,6,13.85714286,0,0,6,6,6,14,0,13.9,-0.3,0.79,Graduate
1,1,1,9500,1,1,140,1,1,19,9,9,128.8,0,0,0,1,1,0,18,0,0,7,7,6,13.39166667,0,0,8,8,8,12.4875,0,12.4,0.5,1.79,Graduate
1,1,1,9147,1,1,150,1,34,19,0,4,152.8,1,0,0,1,1,1,18,0,0,5,7,4,12.75,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
1,44,1,9130,1,39,150,1,37,37,6,6,150,1,0,0,1,1,0,22,0,0,5,7,4,14.5,0,0,5,5,5,14.6,0,10.8,1.4,1.74,Graduate
1,1,1,9238,1,1,133.1,1,1,1,3,4,112,0,0,0,1,1,0,19,0,0,6,7,6,12.16666667,0,0,6,6,6,12.16666667,0,12.4,0.5,1.79,Graduate
1,1,1,9130,1,1,152,1,19,37,9,8,135.6,1,0,0,1,1,0,18,0,0,5,5,5,15.4,0,0,5,5,5,15.6,0,12.7,3.7,-1.7,Dropout
1,39,1,9119,1,19,133.1,1,1,1,4,3,134.4,0,0,1,0,1,0,31,0,0,5,9,2,13.33333333,0,0,5,9,2,16,4,16.2,0.3,-0.92,Dropout
1,39,1,9991,0,1,130,1,3,1,3,3,120.5,0,0,0,1,1,0,28,0,0,5,5,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7,Dropout
1,1,1,9070,1,1,148,1,1,1,4,8,141.4,0,0,0,1,1,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,Dropout
1,17,1,9254,1,1,148,1,1,1,4,8,145.2,0,0,0,1,1,0,20,0,0,6,7,6,13.71428571,0,0,6,8,6,14.71428571,0,16.2,0.3,-0.92,Graduate
4,39,1,9238,1,1,130,1,19,3,9,2,140,0,0,0,1,1,0,50,0,0,6,7,4,12.25,0,0,6,7,0,0,0,8.9,1.4,3.51,Dropout
1,43,1,9070,1,1,160,1,1,2,4,2,100,0,0,0,1,1,0,38,0,1,6,9,5,16,1,0,6,11,4,16.5,0,13.9,-0.3,0.79,Enrolled
2,39,1,9991,0,1,130,1,37,37,9,9,140,1,0,0,1,1,0,31,0,0,5,8,1,11,0,0,5,5,1,13,0,9.4,-0.8,-3.12,Dropout
1,39,1,9500,1,1,110,1,1,37,9,9,126,1,0,0,1,1,0,27,0,0,7,7,7,14.08571429,0,0,7,7,7,14.08571429,0,7.6,2.6,0.32,Enrolled
1,18,1,9238,1,1,122,1,1,3,9,2,112.6,1,0,0,1,1,0,21,0,0,6,9,6,10.16666667,0,0,6,10,6,10.5,0,12.7,3.7,-1.7,Graduate
2,39,1,9119,1,1,110,1,37,37,9,9,106.8,0,0,0,1,1,0,34,0,0,5,8,1,10,0,0,5,9,0,0,0,8.9,1.4,3.51,Dropout
1,51,1,9119,1,1,129,1,2,37,2,9,121.6,1,0,0,1,1,0,19,0,0,5,10,0,0,0,0,5,7,1,10,0,7.6,2.6,0.32,Enrolled
2,39,1,9991,0,1,110,1,37,37,1,4,120,1,0,0,0,1,0,40,0,0,5,10,2,10.5,0,0,5,5,3,10.66666667,0,9.4,-0.8,-3.12,Dropout
1,1,1,171,1,1,170,1,38,19,9,2,160.6,1,0,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,Graduate
2,39,1,9070,1,12,110,1,37,38,5,10,130,0,0,1,0,1,1,46,0,0,6,6,0,0,0,0,6,6,0,0,0,15.5,2.8,-4.06,Dropout
1,43,5,8014,0,1,110,1,34,34,0,0,110,0,0,0,1,1,0,37,0,0,6,12,0,0,0,0,5,10,0,0,0,7.6,2.6,0.32,Dropout
1,39,1,9003,1,1,133.1,1,19,37,9,7,110,1,0,0,1,1,0,31,0,0,6,8,0,0,0,0,6,10,0,0,0,16.2,0.3,-0.92,Dropout
1,39,1,9003,1,1,133.1,1,1,19,4,10,145.8,0,0,0,1,1,0,34,0,0,6,15,5,13.33333333,0,0,6,15,5,12.4,0,12.4,0.5,1.79,Graduate
1,1,6,171,1,1,126,1,10,10,4,4,130.2,1,0,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,9670,1,1,137,1,38,37,9,9,122.3,0,0,0,1,1,1,18,0,0,6,7,6,13.57142857,0,0,6,6,6,14.33333333,0,12.4,0.5,1.79,Graduate
1,17,4,9070,1,1,117,1,1,1,3,3,125.4,1,0,0,1,1,1,19,0,0,6,6,6,12.83333333,0,0,6,7,6,11.16666667,0,11.1,0.6,2.02,Graduate
1,43,1,9991,0,1,100,1,37,19,9,4,130,0,0,0,1,1,0,40,0,1,5,6,4,10.25,0,3,8,18,5,11.2,5,15.5,2.8,-4.06,Dropout
1,39,1,9130,1,1,120,1,1,38,9,9,150,0,0,0,1,1,0,25,0,0,6,6,0,0,0,0,6,6,0,0,0,12.4,0.5,1.79,Dropout
1,17,5,9119,1,1,126,1,38,38,5,9,116.9,1,0,1,1,1,0,20,0,0,5,5,4,14.5,0,0,6,8,3,13.33333333,0,11.1,0.6,2.02,Dropout
1,17,1,9119,1,1,122,1,19,19,9,9,114.7,0,0,0,1,1,0,20,0,0,5,6,5,15.8,0,0,5,8,5,13.71428571,0,11.1,0.6,2.02,Enrolled
1,39,1,9003,1,1,111,1,37,37,9,10,95.8,1,0,0,0,1,0,43,0,0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,Dropout
1,17,4,9119,1,1,139,1,37,19,9,4,133.1,1,0,0,1,1,0,18,0,0,5,8,4,12.5,0,0,5,7,3,14.66666667,1,7.6,2.6,0.32,Enrolled
1,43,1,9003,1,1,150,1,2,4,4,1,150,0,0,0,1,1,0,35,0,16,18,22,18,11.66666667,0,12,13,13,12,11.5,1,15.5,2.8,-4.06,Graduate
1,17,2,9991,0,1,116,1,37,19,9,4,118.5,0,0,0,1,1,0,23,0,0,5,6,4,13,0,0,5,5,5,13,0,7.6,2.6,0.32,Graduate
1,17,1,9500,1,1,130,1,3,3,2,2,131.1,0,0,0,1,1,0,19,0,0,7,8,7,12.12142857,0,0,9,12,8,11.50625,0,12.4,0.5,1.79,Graduate
1,53,1,9085,1,42,150,1,1,19,3,8,150.3,1,0,0,1,1,1,21,0,7,11,15,9,14.22222222,0,4,9,15,7,13.75,0,8.9,1.4,3.51,Graduate
1,43,1,9670,1,1,132,1,3,19,4,8,120.5,0,0,0,1,1,0,19,0,0,6,17,4,12.5,0,0,6,8,4,13.25,0,13.9,-0.3,0.79,Enrolled
1,18,1,9119,1,1,108,1,1,1,4,3,105.6,1,0,0,1,1,0,20,0,0,5,7,5,12.16666667,0,0,5,7,5,15.28571429,0,12.4,0.5,1.79,Graduate
1,39,1,9670,1,1,133.1,1,19,19,3,3,125.3,0,1,0,1,1,1,30,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,Dropout
4,39,1,9254,1,1,120,1,37,19,9,9,131,1,0,0,1,1,0,44,0,0,6,6,6,12.66666667,0,0,6,6,6,11.5,0,12.4,0.5,1.79,Graduate
1,18,1,9500,1,1,146,1,19,3,4,9,127,0,0,0,1,1,0,19,0,0,8,8,7,13.61428571,0,0,8,8,7,13.61428571,0,12.7,3.7,-1.7,Graduate
1,44,1,9130,1,39,150,1,2,1,3,6,150,1,0,0,1,1,0,22,0,11,18,32,12,12.85714286,1,8,12,15,10,14.3,0,16.2,0.3,-0.92,Graduate
1,1,1,9130,1,1,160,1,3,3,1,2,149.2,0,0,0,1,1,0,18,0,0,5,7,4,14,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduate
1,17,1,9670,1,1,125,1,37,37,9,9,121.5,1,0,0,1,1,1,21,0,0,6,8,4,14.75,0,0,6,6,5,11.8,0,12.7,3.7,-1.7,Graduate
1,1,2,9085,1,1,125,1,37,19,90,90,137.3,0,0,0,1,1,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,7.6,2.6,0.32,Dropout
1,17,4,9670,1,1,122,1,3,1,2,3,119.6,1,0,0,1,1,0,18,0,0,6,8,6,13.625,0,0,6,7,6,14.28571429,0,11.1,0.6,2.02,Graduate
1,1,1,171,1,1,138,1,1,1,4,3,141.5,0,0,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,Graduate
1,44,1,9003,1,39,150,1,1,38,6,6,150,1,0,0,1,1,0,21,0,0,6,12,4,11.8,0,0,6,11,4,11.875,0,16.2,0.3,-0.92,Dropout
1,39,1,9003,1,1,140,1,3,3,2,2,110,0,0,0,1,1,0,31,0,0,6,8,6,15.125,0,0,6,10,6,14.6,0,16.2,0.3,-0.92,Graduate
1,17,5,9254,1,1,113,1,1,1,2,3,110.2,1,0,0,1,1,0,21,0,0,6,10,4,11.5,0,0,6,10,2,10.5,0,9.4,-0.8,-3.12,Dropout
1,39,1,9119,1,1,139,1,19,19,9,7,110.3,0,0,1,1,1,0,24,0,0,5,12,1,10,0,0,5,11,1,11,0,8.9,1.4,3.51,Enrolled
1,42,1,9773,1,1,133.1,1,19,6,4,3,120,0,0,0,1,1,0,27,0,0,4,8,0,0,0,0,5,10,0,0,0,9.4,-0.8,-3.12,Dropout
1,1,5,9147,1,1,118,1,19,19,9,9,114.2,1,0,0,1,1,0,20,0,0,5,9,3,10.33333333,0,0,5,6,5,12.8,0,12.4,0.5,1.79,Graduate
1,44,1,9119,1,39,140,1,1,19,4,5,140,1,0,0,1,1,0,22,0,0,5,9,0,0,0,0,5,6,2,11.66666667,0,10.8,1.4,1.74,Enrolled
1,1,1,9003,1,1,144,1,19,19,9,9,132.8,0,0,0,1,1,1,19,0,0,6,9,4,12,2,0,6,10,4,12.5,0,15.5,2.8,-4.06,Enrolled
1,18,1,9773,1,1,125,1,1,1,4,7,121.5,1,0,0,1,1,0,19,0,0,6,6,6,13.83333333,0,0,6,6,6,14.5,0,8.9,1.4,3.51,Graduate
1,1,1,171,1,1,131,1,1,1,7,4,127.2,1,0,1,1,1,0,23,0,13,17,19,13,12.15384615,0,10,17,28,11,11.90909091,1,11.1,0.6,2.02,Enrolled
1,17,1,9130,1,1,131,1,12,12,2,8,128.2,1,0,0,1,1,0,18,0,0,6,7,6,14,0,0,6,8,6,13.66666667,0,12.4,0.5,1.79,Graduate
1,1,1,9773,1,1,140,1,3,2,4,6,133.4,1,0,0,0,1,0,29,0,0,6,8,6,16.5,0,0,6,6,5,13.8,0,11.1,0.6,2.02,Enrolled
1,39,1,9130,1,1,133.1,1,1,19,4,5,120,1,0,0,1,1,0,29,0,0,5,11,1,18,2,0,5,10,3,13.33333333,2,10.8,1.4,1.74,Dropout
1,44,1,9003,1,1,140,1,1,1,4,5,140,0,0,0,1,1,0,20,0,0,6,11,6,11.28571429,0,0,6,12,5,11.77777778,0,16.2,0.3,-0.92,Enrolled
1,1,5,171,1,1,139,1,19,3,9,2,136.9,1,0,0,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Graduate
1,17,3,171,1,1,125,1,3,39,2,5,117,1,1,0,1,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,Enrolled
1,1,2,9670,1,1,117,1,3,1,3,5,110.7,1,0,0,1,1,0,20,0,0,6,10,5,14,0,0,6,10,6,12,0,11.1,0.6,2.02,Enrolled
1,39,1,9130,1,1,150,1,19,19,9,5,160,1,0,0,1,1,0,24,0,0,5,13,4,13.75,1,0,5,9,3,12,0,9.4,-0.8,-3.12,Enrolled
1,1,1,9670,1,1,95,1,37,37,5,8,95,0,0,0,0,1,0,21,0,0,6,9,4,13.25,0,0,6,6,5,11,0,12.7,3.7,-1.7,Dropout
1,39,1,9147,1,1,150,1,37,1,7,3,148.8,0,0,0,1,1,1,25,0,0,5,7,4,14.25,0,0,5,7,4,14.75,0,12.7,3.7,-1.7,Graduate
1,39,1,9147,1,1,120,1,37,37,9,9,110,0,0,0,0,1,0,32,0,0,5,9,0,0,1,0,5,5,0,0,0,9.4,-0.8,-3.12,Dropout
1,43,1,9991,0,1,136,1,3,4,2,2,133.9,0,0,0,0,1,0,26,0,8,12,12,8,11.25,0,3,8,8,3,11.33333333,0,7.6,2.6,0.32,Dropout
1,1,1,9130,1,1,133,1,2,37,9,7,125.7,1,0,0,1,1,1,18,0,0,6,7,6,13.5,0,0,6,8,6,12.5,0,12.4,0.5,1.79,Graduate
1,17,1,9254,1,1,125,1,1,19,4,7,116.6,0,0,0,1,1,1,19,0,0,6,8,5,12.66666667,0,0,6,10,6,12.85714286,0,16.2,0.3,-0.92,Graduate
1,1,3,9070,1,1,127,1,19,38,5,7,141,1,0,0,1,1,1,19,0,0,6,6,6,15.16666667,0,0,6,6,6,12.33333333,0,12.4,0.5,1.79,Graduate
1,7,1,9119,1,40,130,1,1,1,4,4,130,0,0,0,1,1,0,27,0,4,6,6,6,13.16666667,0,2,5,7,5,15.14285714,0,11.1,0.6,2.02,Dropout
1,53,1,9003,1,1,130,1,19,1,9,9,130,0,0,1,1,1,0,21,0,7,12,20,10,11.8,0,5,12,15,9,11.44444444,0,8.9,1.4,3.51,Enrolled
1,17,1,9119,1,1,127,1,19,1,4,5,115.8,0,0,0,1,1,0,20,0,0,5,10,4,11.5,0,0,5,11,0,0,0,13.9,-0.3,0.79,Enrolled
1,44,1,9070,1,39,140,1,19,38,4,0,140,1,0,0,1,1,0,21,0,0,6,6,6,14.5,0,0,6,8,6,11.33333333,0,12.4,0.5,1.79,Graduate
1,1,5,9773,1,1,125,1,37,3,5,2,126.1,1,0,0,1,1,0,22,0,0,6,10,5,13.4,0,0,6,12,3,10.66666667,0,9.4,-0.8,-3.12,Enrolled
1,1,1,171,1,1,135,1,1,38,5,7,137.5,1,0,1,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,Graduate
1,17,4,9147,1,1,132,1,38,19,5,5,120.8,1,0,0,1,1,1,18,0,0,5,8,4,10.8,0,0,5,10,2,12.5,0,11.1,0.6,2.02,Dropout
1,39,2,9238,1,1,110,1,19,1,5,5,136.5,0,0,0,1,1,0,28,0,0,5,6,0,0,0,0,5,5,0,0,0,13.9,-0.3,0.79,Dropout
2,39,1,9003,1,1,130,1,1,37,9,1,122,0,0,1,0,1,0,25,0,3,10,23,6,11.42857143,0,2,7,15,4,12,1,15.5,2.8,-4.06,Dropout
1,43,1,9003,1,1,130,1,37,1,5,4,130,0,0,0,1,1,0,25,0,8,14,24,8,12.5,2,6,13,23,10,11.6,0,15.5,2.8,-4.06,Dropout
1,1,1,9147,1,1,135,1,38,19,9,5,126.3,0,0,0,1,1,0,18,0,0,5,11,2,13.5,0,0,5,11,3,12.33333333,0,8.9,1.4,3.51,Enrolled
1,1,1,9254,1,1,133.1,1,4,19,4,5,98,0,0,0,1,1,0,26,0,0,6,6,0,0,0,0,6,12,0,0,0,10.8,1.4,1.74,Dropout
1,17,3,9147,1,1,135,1,37,37,6,5,121,1,0,0,1,1,1,18,0,0,5,8,5,12.75,0,0,5,7,5,11.5,0,13.9,-0.3,0.79,Graduate
1,43,1,9773,1,1,128,1,19,38,9,7,124.2,1,0,0,1,1,0,22,0,0,6,17,3,11.33333333,3,0,6,14,3,12.33333333,0,15.5,2.8,-4.06,Enrolled
1,39,1,9003,1,1,140,1,1,3,4,5,130,0,0,0,1,1,0,25,0,0,6,8,0,0,0,0,6,10,0,0,0,16.2,0.3,-0.92,Dropout
1,1,2,9773,1,1,135,1,3,1,4,4,136.1,1,0,0,1,1,0,19,0,0,6,9,5,11.4,0,0,6,13,5,12.4,0,8.9,1.4,3.51,Enrolled
1,17,2,9773,1,1,131,1,3,19,2,3,132.8,1,0,0,1,1,0,19,0,0,6,7,6,14.42857143,0,0,6,7,6,14.57142857,0,13.9,-0.3,0.79,Graduate
1,17,1,9500,1,1,131,1,1,1,5,5,126.3,0,0,0,1,1,0,19,0,0,7,9,7,12.49285714,0,0,8,10,8,11.7125,0,16.2,0.3,-0.92,Graduate
4,39,1,8014,0,19,100,1,1,37,9,1,111.5,0,0,0,1,1,0,45,0,2,8,10,4,11.5,0,2,8,13,4,11,0,10.8,1.4,1.74,Dropout
2,39,1,9991,0,1,140,1,37,37,9,9,118.2,0,0,0,1,1,0,52,0,0,5,7,5,11.2,0,0,5,6,5,12.8,1,7.6,2.6,0.32,Graduate
1,1,1,9147,1,1,124,1,19,19,9,3,115.6,1,0,0,0,1,0,20,0,0,5,9,3,12,1,0,5,7,3,11,0,9.4,-0.8,-3.12,Dropout
1,1,1,9500,1,1,130,1,38,37,5,10,117.8,1,0,0,1,1,0,19,0,0,8,8,7,15.88571429,0,0,8,8,7,15.88571429,0,10.8,1.4,1.74,Graduate
1,1,1,9500,1,1,142,1,1,38,9,9,127,0,0,1,0,1,0,21,0,0,7,12,4,12.94,0,0,7,12,4,11.58,0,12.4,0.5,1.79,Dropout
2,39,1,8014,0,1,150,1,37,37,9,9,140,0,0,0,0,1,0,35,0,0,6,6,6,14,0,0,6,6,6,14.16666667,0,9.4,-0.8,-3.12,Graduate
2,39,1,171,1,12,110,1,37,37,7,7,106,1,0,0,1,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,Graduate
4,39,1,9500,1,19,110,1,37,38,5,5,151,0,0,1,0,1,0,47,0,0,7,7,0,0,7,0,8,8,0,0,8,15.5,2.8,-4.06,Dropout
1,18,1,9991,0,1,112,1,43,40,2,2,106.4,0,0,0,1,1,0,22,0,0,5,0,0,0,0,0,5,0,0,0,0,8.9,1.4,3.51,Dropout
2,39,1,9991,0,1,100,1,37,37,9,9,125.3,1,0,0,1,1,0,41,0,0,5,8,4,11.25,0,0,5,8,3,11,1,7.6,2.6,0.32,Dropout
1,7,1,9119,1,3,130,1,34,34,90,90,130,0,0,0,1,1,0,26,0,0,5,5,0,0,0,0,5,6,0,0,0,10.8,1.4,1.74,Dropout
2,39,1,8014,0,1,133.1,1,34,34,90,90,116,0,0,0,0,0,0,51,0,0,6,13,4,11.25,0,0,6,12,0,0,1,10.8,1.4,1.74,Dropout
2,39,2,9991,0,1,150,1,37,37,9,9,120,0,0,0,1,0,0,43,0,0,5,11,3,10.66666667,0,1,5,10,4,12.5,0,9.4,-0.8,-3.12,Enrolled
2,39,2,8014,0,1,100,1,34,34,0,0,100,1,0,0,1,0,0,41,0,0,6,9,5,11.8,0,1,6,10,3,10.66666667,1,7.6,2.6,0.32,Graduate
1,43,2,9147,1,1,130,1,34,37,9,9,118.5,1,0,0,1,1,0,23,0,5,10,19,8,11.625,1,4,10,16,10,11.18181818,3,7.6,2.6,0.32,Graduate
1,43,2,9238,1,1,129,1,34,30,0,5,118.9,1,0,0,1,1,0,22,0,0,6,11,0,0,0,0,5,10,0,0,0,9.4,-0.8,-3.12,Dropout
1,17,2,9070,1,1,127,1,37,37,9,9,119.3,1,1,0,1,1,1,25,0,0,6,8,4,10.25,0,0,6,6,4,11.25,0,12.7,3.7,-1.7,Dropout
1,43,1,9991,0,1,140,1,37,37,9,9,135.8,1,0,0,1,1,0,25,0,14,15,16,15,10.8,0,13,14,14,14,11.35714286,0,9.4,-0.8,-3.12,Graduate
1,53,1,171,1,42,130,1,1,19,9,9,130,1,0,0,0,1,1,22,0,5,12,15,11,12.54545455,0,4,11,16,11,12.66666667,0,8.9,1.4,3.51,Graduate
1,39,1,9003,1,1,133.1,6,1,1,192,144,129.8,0,0,0,1,1,0,24,1,0,7,7,7,13.57142857,0,0,6,9,5,13.4,0,8.9,1.4,3.51,Enrolled
1,39,1,9085,1,2,140,1,38,38,9,10,150,0,0,0,1,1,0,47,0,0,6,0,0,0,0,0,6,0,0,0,0,16.2,0.3,-0.92,Dropout
