Data,X1,X2,X3,X4,X5,X6,X7,X8,Outcome
Gretel,0.62,0.24,-1.82,2,-2,-1.35,-0.32,-1.17,0
Gretel,-0.27,0.63,0.58,2,1.79,-1.27,0.19,-0.11,0
Gretel,-1.18,2,-1.99,2,0.03,1.2,0.55,2,0
Gretel,0.02,2,0.88,0.05,2,0.6,-1.62,-1.17,0
Gretel,-1.97,0.65,0.54,2,0.94,-0.6,0.76,-1.06,0
Gretel,0.6,2,1.13,1.28,-1.2,-0.65,-2,-0.63,0
Gretel,0.69,0.85,0.58,2,1.18,-1.2,-1.93,-2,0
Gretel,0.67,1.53,0.65,2,0.72,-0.23,-1.8,-1.42,1
Gretel,0.42,1.99,0.68,1.22,1.45,-2,-0.23,0.61,0
Gretel,1.31,2,0.08,2,0.34,-1.02,-2,-1.5,1
Gretel,-1.88,0.07,-0.31,0.94,1.56,0.4,0.06,-0.87,0
Gretel,1.59,2,0.52,-0.45,0.29,-1.65,-0.75,-1.43,1
Gretel,0.9,2,1.31,-0.86,0.39,-1.32,-0.36,-0.95,0
Gretel,1.78,-0.49,0.9,2,-1.56,-1.42,0.34,-1.15,0
Gretel,0.35,-0.71,0.27,-0.05,-0.34,-1.09,0.06,0.99,0
Gretel,0.74,1.6,0.94,-0.04,0.82,-0.84,-2,0.3,1
Gretel,-0.44,-0.18,-0.94,2,-0.96,0.51,-2,-0.66,1
Gretel,0.49,2,0.18,2,0.76,0.72,-2,0.09,0
Gretel,0.32,-0.66,0.01,0.18,0.04,-0.74,-2,-1.2,1
Gretel,0.28,0.28,0.8,-1.16,0.1,-1.52,-1.97,-0.69,1
Gretel,1,-0.85,0.71,-0.78,0.09,-1.82,-1.83,1.26,1
Gretel,-0.24,-0.67,0.94,-0.44,1.62,-0.4,0.16,1.34,0
Gretel,-1.08,1.67,2,2,2,0.66,0.93,-0.45,0
Gretel,0.7,0.2,0.77,2,1.14,0.46,-0.11,-1.02,1
Gretel,1.5,1.72,1.01,0,-1.51,0.62,0.51,0.3,1
Gretel,0.38,1.35,-0.43,-0.08,-0.75,-0.81,-2,1.44,1
Gretel,0.05,1.41,0.75,1.92,-0.85,-0.22,-0.43,1.35,0
Gretel,1.09,0.25,-0.41,-0.37,1.53,-1.92,-0.89,-1.6,1
Gretel,0.64,0.06,0.42,1.72,0.78,-0.95,-2,-0.96,1
Gretel,2,2,1.69,2,1.09,0.31,-2,0.55,1
Gretel,0.32,2,1.75,2,1.06,-1.38,-0.34,-2,1
Gretel,-1.91,-0.67,0.47,1.55,-1.53,-1.73,-2,-1.22,0
Gretel,0.15,-0.35,1.2,1.69,1.68,-1.92,-1.46,-1.29,1
Gretel,0.17,1.89,0.02,2,0.36,-1.76,-2,-1.1,0
Gretel,0.67,2,-1.53,2,0.87,-0.92,0.48,-0.51,0
Gretel,0.52,2,0.48,2,-0.5,-1.48,-2,-0.34,1
Gretel,0.58,0.93,0.2,2,1.14,-1.93,-2,-0.89,1
Gretel,-1.38,1.68,0.58,-0.4,-1.57,1.2,1.27,1.14,0
Gretel,0.34,0.18,0.26,2,-1.93,-1.39,-1.92,0.8,1
Gretel,-0.45,2,0.86,0.34,0.85,-0.85,-0.6,-0.72,0
Gretel,0.17,0.5,-2,-0.7,1.91,-1.52,-2,-1.01,1
Gretel,0.16,1.68,0.73,2,0.4,0.65,-2,0.13,0
Gretel,0.68,2,-0.58,2,1.43,0.88,-2,-0.57,0
Gretel,1.06,1.99,-0.03,1.58,-1.12,1.49,-0.9,0.79,1
Gretel,-1.03,1.11,0.95,1.98,1.74,-1.71,0.5,-1.01,1
Gretel,-1.29,0.64,0.91,0,0.76,-0.93,-1,-1.71,1
Gretel,-0.58,-0.57,0.88,-0.49,1.21,0.44,-0.03,-1.83,1
Gretel,-0.6,-0.66,0.39,2,-0.86,-1.99,-2,-1.77,0
Gretel,0.98,2,0.75,2,0.33,-1.28,-1.06,0.59,1
Gretel,0.1,0.16,-0.86,0.31,1.93,-1.59,1.17,-1.65,1
Gretel,-2,1.64,-0.11,0.51,2,0.87,-1.6,-1.28,0
Gretel,-0.61,-1.1,0.47,1.89,1.39,-1.44,0.05,-0.86,1
Gretel,1.55,2,0.7,0.3,-0.39,-2,-0.22,-1.84,0
Gretel,2,1.93,1.07,1.77,0.94,-1.31,-2,0.63,0
Gretel,1.03,-0.1,1.44,2,-1.09,1.44,-1.77,1.97,1
Gretel,1.41,-0.42,0.84,2,-1.07,1.56,-0.16,-1.6,1
Mostly.ai,-0.72,-0.59,0.72,-0.59,-0.58,0.96,-0.58,0.96,0
Mostly.ai,0.76,-0.97,0.76,-0.97,-0.66,0.75,-0.66,0.75,0
Mostly.ai,0.52,-0.92,0.52,-0.92,0.05,0.99,0.05,0.99,0
Mostly.ai,0.91,-0.72,0.91,-0.72,-0.63,0.73,-0.63,0.73,0
Mostly.ai,1.97,0.25,1.97,0.25,0.12,-1.99,0.12,-1.99,1
Mostly.ai,0.24,0.97,0.24,0.97,0.9,0.73,0.9,0.73,0
Mostly.ai,0.53,-0.86,0.51,-0.86,-0.67,-0.68,-0.67,-0.68,0
Mostly.ai,-0.91,0.45,-0.91,0.45,-0.45,0.89,-0.45,0.89,0
Mostly.ai,-1.23,1.42,-1.2,1.42,-1.12,1.66,-1.12,1.66,1
Mostly.ai,-1.99,1.12,-1.99,1.12,-1.98,-1.2,-1.98,-1.2,1
Mostly.ai,-0.97,-1.74,-0.97,-1.24,0.93,-0.89,0.93,-0.89,1
Mostly.ai,1.98,0.27,1.98,0.27,0.93,1.2,0.94,1.2,1
Mostly.ai,0.48,-0.98,0.48,-0.98,-0.38,0.99,-0.38,0.99,0
Mostly.ai,-0.49,0.51,-0.49,0.51,-0.7,-0.66,-0.7,-0.66,0
Mostly.ai,0.5,0.94,0.5,0.94,0.85,-0.68,0.85,-0.66,0
Mostly.ai,0.99,-0.17,0.99,-0.17,0.97,-0.13,0.97,-0.23,0
Mostly.ai,1.88,0.07,1.88,0.67,-1.55,0.91,-1.45,0.61,1
Mostly.ai,-1.32,1.96,-1.32,1.96,-1.21,1.04,-1.28,1.04,1
Mostly.ai,-0.28,-0.98,-0.28,-0.98,0.06,0.99,0.06,0.99,0
Mostly.ai,1.37,-1.09,1.77,-1.09,-0.86,-1.77,-0.86,-1.77,1
Mostly.ai,-0.21,-1.94,-0.21,-1.94,-1.9,0.39,-1.9,0.39,1
Mostly.ai,1.2,1.12,1.5,1.32,-1.79,0.73,-1.69,0.73,1
Mostly.ai,-0.84,-0.76,-0.84,-0.76,0.57,1.06,0.57,1.46,0
Mostly.ai,0.92,1.34,0.92,1.34,-0.82,1.72,-0.82,1.72,1
Mostly.ai,-0.48,0.23,-0.48,0.23,-0.09,0.06,-0.09,0.06,0
Mostly.ai,-0.29,1.98,-0.29,1.98,-0.04,-1.97,-0.04,-1.97,1
Mostly.ai,-0.83,-0.57,-0.83,-0.57,2,0.07,1,0.07,0
Mostly.ai,-0.78,-1.77,-0.77,-1.77,1.22,-1.26,1.22,-1.11,1
Mostly.ai,-1.65,-1.09,-1.05,-1.09,1,-1.05,1,-1.05,1
Mostly.ai,0.86,-0.52,0.86,-0.52,-0.98,0.33,-0.98,0.33,0
Mostly.ai,0.66,1.89,0.69,1.89,-1.68,0.65,-1.88,0.68,1
Mostly.ai,-0.89,0.87,-0.89,0.87,-1,-0.04,-1,-0.04,0
Mostly.ai,0.06,-1.97,0.06,-1.07,-0.46,-1.75,-0.46,-1.75,0
Mostly.ai,0.25,0.97,0.21,0.97,0.6,0.7,0.6,0.7,0
Mostly.ai,-1.79,0.23,-1.99,0.23,1.7,1.69,1.7,1.69,1
Mostly.ai,-0.55,-0.91,-0.55,-0.91,-0.14,0.97,-0.14,0.97,0
Mostly.ai,-0.79,0.46,-0.79,0.46,1.77,-0.39,1.77,-0.09,0
Mostly.ai,0.82,-1.5,0.82,-1.5,-1.73,-0.65,-1.73,-0.65,1
Mostly.ai,0.57,0.99,0.57,0.99,-0.54,-0.84,-0.54,-0.84,0
Mostly.ai,1.16,0.15,1.98,0.15,1.49,0.98,1.19,0.98,1
Mostly.ai,-0.29,-0.81,-0.69,-0.81,0.75,-0.6,0.71,-0.6,0
Mostly.ai,0.27,1.9,0.27,1.98,-1.92,0.55,-1.92,0.55,1
Mostly.ai,0.79,1.78,0.79,1.78,-0.99,-1.74,-0.99,-1.14,1
Mostly.ai,-0.78,-0.84,-0.78,-0.84,-0.77,0.83,-0.77,0.83,0
Mostly.ai,-0.91,-0.99,-0.91,-0.99,1.96,0.22,1.9,0.12,1
Mostly.ai,1.8,-1.46,1.8,-1.46,1.98,1.73,1.98,1.73,1
Mostly.ai,0.51,-1.93,0.51,-1.93,1.7,1.64,1.7,1.64,1
Mostly.ai,-0.03,1,-0.03,1,0.86,0.82,0.86,0.82,0
Mostly.ai,-0.21,0.99,-0.51,0.99,-1,0.05,-1,0.05,0
Mostly.ai,-0.62,-0.79,-0.62,-0.79,-0.96,0.39,-0.96,0.39,0
Mostly.ai,-0.98,-1.21,-0.98,-1.21,0.16,-1.99,0.16,-1.99,1
Mostly.ai,-1.48,1.45,-1.48,1.45,1.98,0.43,1.98,0.43,1
Mostly.ai,0.48,-1.99,0.28,-1.99,1.01,1.71,1.01,1.71,1
Mostly.ai,0.34,0.75,0.64,0.75,-0.18,0.99,-0.18,0.99,0
Mostly.ai,0.97,0.43,0.97,0.23,0.89,-0.97,0.89,-0.97,0
Mostly.ai,-0.88,-0.56,-0.88,-0.56,-0.93,0.38,-0.93,0.38,0
Mostly.ai,-1.17,-0.14,-1.97,-0.14,-0.71,-1.9,-0.71,-1.9,1
Mostly.ai,-0.95,0.45,-0.95,0.45,0.96,0.49,0.96,0.49,0
Mostly.ai,-1.99,-0.65,-1.99,-0.65,-0.19,1.98,-0.19,1.98,1
Mostly.ai,-0.89,-0.42,-0.89,-0.42,0.02,-0.99,0.02,-0.99,0
Mostly.ai,-0.13,0.96,-0.15,0.96,-0.29,0.74,-0.49,0.74,0
Mostly.ai,0.25,1.94,0.25,1.94,0.5,1.92,0.5,1.92,1
Mostly.ai,1.93,0.79,1.93,0.79,0.55,1.88,0.55,1.88,1
Mostly.ai,-1.05,1.6,-1.05,1,1.15,-1.99,1.15,-1.99,1
Mostly.ai,0.95,-0.15,0.96,-0.15,-1.93,-0.44,-1.93,-0.44,0
Mostly.ai,-0.45,0.99,-0.45,0.99,0.01,-0.92,0.01,-0.92,0
Mostly.ai,-1.99,-0.46,-1.99,-0.26,1.94,-0.41,1.94,-0.41,1
Mostly.ai,-1.87,-1.68,-1.87,-1.68,1.05,1.91,1.05,1.91,1
Mostly.ai,-0.61,1.77,-0.61,1.77,0.8,0.82,0.8,0.82,1
Mostly.ai,0.03,1,0.03,2,0.85,-0.52,0.85,-0.52,0
Mostly.ai,-0.32,0.97,-0.22,0.97,-0.77,-0.65,-0.77,-0.65,0
Mostly.ai,-1.98,-0.35,-1.98,-0.35,0.59,-1.87,0.59,-1.87,1
Mostly.ai,1.83,-0.46,1.83,-0.46,-0.11,-1.9,-0.31,-1.9,1
Mostly.ai,-0.24,-1.93,-0.54,-1.93,1.91,1.73,1.95,1.73,1
Mostly.ai,1.5,-0.98,1.5,-0.9,1.58,0.61,1.58,0.21,1
Mostly.ai,0.47,-1.95,0.47,-1.95,0.7,1.89,0.7,1.89,1
Mostly.ai,-0.08,0.12,-0.68,0.12,-0.6,0.52,-0.6,0.02,0
Mostly.ai,-0.66,0.89,-0.64,0.89,-0.64,0.59,-0.64,0.59,0
Mostly.ai,1.33,-1.76,1.83,-1.76,-1.9,0.37,-1.9,0.33,1
Mostly.ai,-0.91,1.72,-0.91,1.72,-1,1,-1,1,1
Mostly.ai,-1.65,1.15,-1.62,1.15,-1.98,-0.99,-1.22,-0.97,1
Mostly.ai,0.87,-1.84,0.87,-1.84,-1.98,-0.43,-1.98,-0.43,1
Mostly.ai,0.86,-1.86,0.86,-1.86,-1.94,-0.33,-1.94,-0.33,1
Mostly.ai,-0.82,-0.56,-0.82,-0.56,-0.97,-0.12,-0.97,-0.22,0
Mostly.ai,-0.85,0.51,-0.85,0.51,0.68,0.82,0.68,0.82,0
Mostly.ai,0.4,-0.88,0.4,-0.88,-0.31,-0.93,-0.31,-0.93,0
Mostly.ai,-0.51,0.9,-0.51,0.9,-0.88,0.84,-0.88,0.84,0
Mostly.ai,-0.9,0.41,-0.9,0.41,-0.05,0,-0.05,0,0
Mostly.ai,0.76,-0.96,0.76,-0.96,-0.97,-0.22,-0.97,-0.22,0
Mostly.ai,-0.23,0.96,-0.23,0.96,-1,-0.04,-1,-0.04,0
Mostly.ai,-0.4,0.92,-0.4,0.92,0.88,0.82,0.88,0.82,0
Mostly.ai,1.98,0.24,1.98,0.24,-0.34,-1.95,-0.34,-1.95,1
Mostly.ai,0.93,-0.5,0.93,-0.58,-1,1.05,-1,1.05,1
Mostly.ai,-0.19,-0.26,-0.99,-0.26,-0.98,-0.36,-0.97,-0.36,0
Mostly.ai,0.83,-0.55,0.83,-0.55,2,-0.62,0.88,-0.62,0
Mostly.ai,0.06,-0.19,0.06,-0.19,-1.7,-0.61,-1.7,-0.69,0
Mostly.ai,-0.49,-0.85,-0.49,-0.85,-0.39,-0.91,-0.39,-0.91,0
Mostly.ai,-1.07,-1.67,-1.07,-1.67,-0.64,1.77,-0.64,1.77,1
Mostly.ai,1.14,-1.64,1.74,-1.64,-0.56,1.87,-0.56,1.85,1
Mostly.ai,-1.97,0.24,-1.97,0.24,0.84,1.52,0.84,1.52,1
Mostly.ai,-0.78,-0.69,-0.78,-0.69,-0.66,-0.73,-0.66,-0.73,0
Mostly.ai,-0.45,-0.94,-0.45,-0.94,-0.17,0.99,-0.18,0.99,0
Mostly.ai,-0.89,0.87,-0.89,0.87,0.78,-0.63,0.78,-0.63,0
Mostly.ai,-0.85,-0.47,-0.85,-0.47,-0.18,0.69,-0.18,0.69,0
Mostly.ai,1.9,0.67,1.9,0.67,1.24,1.83,1.24,1.83,1
Mostly.ai,1.7,1.64,1.7,1.64,-1.45,1.4,-1.45,1.4,1
Mostly.ai,-0.21,-1.99,-0.51,-1.99,-1.1,1.67,-1.1,1.67,1
Mostly.ai,-0.99,0.64,-0.99,0.64,-0.74,0.64,-0.74,0.64,0
Mostly.ai,0.42,-1.82,0.42,-1.82,-0.41,1.74,-0.41,1.74,1
Mostly.ai,1.9,0.05,1.9,0.05,-0.72,-1.9,-0.72,-1.9,1
Mostly.ai,-0.54,-1.96,-0.24,-1.96,-0.89,0.77,-0.89,0.77,0
Mostly.ai,1.03,-1.41,1.03,-1.41,0.64,1.89,0.64,1.89,1
Mostly.ai,-0.15,-0.99,-0.15,-0.99,0.78,0.67,0.78,0.67,0
Mostly.ai,-1.08,1.99,-1.08,1.14,0.42,1.96,0.42,1.91,1
Mostly.ai,0.64,0.6,0.64,0.6,0.19,-0.99,0.19,-0.99,0
Mostly.ai,0.86,-0.54,0.86,-0.54,0.93,-0.46,0.93,-0.46,0
Mostly.ai,-0.54,0.42,-0.54,0.42,0.2,0.06,0,0.06,0
Mostly.ai,0.55,-0.43,0.55,-0.23,-0.58,0.96,-0.58,0.96,0
Mostly.ai,0.83,0.53,0.83,0.53,-0.75,-0.68,-0.75,-0.68,0
Mostly.ai,-0.63,-0.71,-0.63,-0.71,0,0.08,0,0.08,0
Mostly.ai,-1.88,0.57,-1.88,0.57,-0.31,1.92,-0.31,1.92,1
Mostly.ai,0.97,0.28,0.97,0.28,-1.26,-0.42,-1.26,-0.42,0
Mostly.ai,1.99,-0.03,1.99,-0.03,-1.64,-0.4,-1.64,-0.4,1
Mostly.ai,-1.6,1.09,-1.6,1.09,-1.94,-0.77,-1.94,-0.77,1
Mostly.ai,0.91,0.44,0.91,0.44,0.77,0.85,0.77,0.85,0
Mostly.ai,-0.29,1.97,-0.29,1.97,1.9,-0.51,1.9,-0.51,1
Mostly.ai,0.34,-0.93,0.34,-0.93,0.28,0.99,0.18,0.99,0
Mostly.ai,-0.58,-0.82,-0.58,-0.82,-1.82,0.53,-1.82,0.53,0
Mostly.ai,-0.09,-0.61,-0.09,-0.01,-0.3,-0.96,-0.3,-0.92,0
Mostly.ai,0.99,-0.1,0.99,-0.1,0.12,-0.98,0.12,-0.98,0
Mostly.ai,0.26,-1.9,0.26,-1.98,-0.2,1.77,-0.2,1.77,1
Mostly.ai,-1.68,-1.71,-1.68,-1.71,-1.5,-1.37,-1.5,-1.37,1
Mostly.ai,-0.49,-0.88,-0.49,-0.88,-1.98,-0.11,-1.97,-0.11,0
Mostly.ai,0.71,0.81,0.71,0.81,-0.55,-0.84,-0.55,-0.84,0
Mostly.ai,0.72,-0.82,0.72,-0.82,0.57,-1.85,0.57,-1.85,1
Mostly.ai,0.56,1.99,0.54,1.99,0.51,1.91,0.51,1.91,1
Mostly.ai,0.18,1.92,0.18,1.92,-1.93,0.32,-1.93,0.32,1
Mostly.ai,0.64,0.75,0.64,0.75,-1.41,0.48,-1.41,0.45,0
Mostly.ai,0.92,-0.2,0.92,-0.4,0.46,0.89,0.46,0.89,0
Mostly.ai,-1.98,0.15,-1.98,0.15,-0.93,0.37,-0.93,0.37,0
Mostly.ai,0.94,-0.22,0.94,-0.22,0.98,-0.45,0.98,-0.48,0
Mostly.ai,-0.09,0.43,-0.99,0.23,0.56,-0.92,0.56,-0.92,0
Mostly.ai,-1.16,-1.65,-1.16,-1.65,1.16,-1.68,1.16,-1.68,1
Mostly.ai,1.7,0.66,1.7,0.66,1.25,-1.4,1.25,-1.4,1
Mostly.ai,-0.73,-1.89,-0.71,-1.89,-1.93,-0.73,-1.93,-0.73,1
Mostly.ai,0.39,1.87,0.29,1.87,1.97,-0.23,1.97,-0.23,1
Mostly.ai,1.55,1.3,1.52,1.3,-0.52,-1.93,-0.52,-1.97,1
Mostly.ai,1.89,0.66,1.89,0.66,-1.7,-1.67,-1.7,-1.67,1
Mostly.ai,1.7,0.04,1.7,0.04,-1.68,1.74,-1.61,1.74,1
Mostly.ai,-0.99,0.23,-0.99,0.23,0.89,-0.72,0.89,-0.72,0
Mostly.ai,-1.97,0.64,-1.97,0.64,-1.75,-0.66,-1.75,-0.66,1
Mostly.ai,-1.48,1.93,-1.28,1.93,-1.34,1.77,-1.24,1.77,1
Mostly.ai,-0.47,0.98,-0.47,0.98,-0.2,-0.96,-0.2,-0.96,0
Mostly.ai,-0.97,0.21,-0.97,0.71,-0.83,-0.38,-0.83,-0.32,0
Mostly.ai,0.98,-0.19,0.98,-0.19,-0.93,-0.3,-0.93,-0.3,0
Mostly.ai,0.03,1,0.03,1,-0.35,-1.92,-0.35,-1.92,1
Mostly.ai,-0.29,-0.95,-0.29,-0.95,0.99,-0.14,0.99,-0.14,0
Mostly.ai,1.97,-0.24,1.97,-0.24,0.97,1.4,0.98,1.2,1
Mostly.ai,-0.79,-0.65,-0.79,-0.65,-0.81,-0.59,-0.81,-0.59,0
Mostly.ai,-0.09,-0.15,-0.09,-0.15,-0.42,0.99,-0.42,0.99,0
Mostly.ai,0.65,-0.89,0.65,-0.89,-0.83,-0.5,-0.82,-0.5,0
Mostly.ai,-0.72,0.89,-0.75,0.89,0.07,-0.92,0.07,-0.92,0
Mostly.ai,1.82,-0.5,1.82,-0.5,-1.95,0.49,-1.95,0.49,1
Mostly.ai,1.65,-0.63,1.55,-0.63,-1.71,0.66,-1.71,0.68,1
Mostly.ai,0.68,-0.74,0.68,-0.74,-0.92,0.39,-0.92,0.39,0
Mostly.ai,-1.68,1.27,-1.38,1.27,-1.94,-1.13,-1.94,-1.23,1
Mostly.ai,1.77,-0.65,1.77,-0.65,-0.16,-1.88,-0.16,-1.88,1
Mostly.ai,1.99,-0.69,1.99,-0.69,-1.16,-0.95,-1.16,-0.95,1
Mostly.ai,-0.61,1.9,-0.61,1.9,0.53,-0.82,0.53,-0.82,0
Mostly.ai,1.37,-1.62,1.37,-1.62,1.95,0.18,1.95,0.48,1
Mostly.ai,-0.88,0.87,-0.88,0.87,-0.57,-0.25,-0.57,-0.25,0
Mostly.ai,0.59,-1.89,0.59,-1.89,-1.02,-1.71,-1.02,-1.71,1
Mostly.ai,0.54,-1.98,0.54,-1.98,-1.54,-1.32,-1.54,-1.32,1
Mostly.ai,-1.99,-0.41,-1.99,-0.21,-1.84,-0.37,-1.84,-0.37,1
Mostly.ai,-1.33,1.16,-1.33,1.76,-1.97,-0.98,-1.75,-0.98,1
Mostly.ai,0.44,-0.87,0.44,-0.87,0.99,-0.34,0.99,-0.34,0
Mostly.ai,0.16,0.71,0.69,0.71,-0.93,-0.5,-0.93,-0.6,0
Mostly.ai,0.41,1.82,0.41,1.82,-1.94,0.45,-1.94,0.45,1
Mostly.ai,0.76,-0.69,0.79,-0.69,0.31,-1.37,0.31,-1.45,1
Mostly.ai,-1.95,0.77,-1.95,0.77,-1.9,1.16,-1.98,1.26,1
Mostly.ai,-0.45,-1.88,-0.45,-1.88,-1.09,-1.12,-1.09,-1.12,1
Mostly.ai,-0.87,-1.82,-0.87,-1.82,-1.92,-0.37,-1.92,-0.37,1
Mostly.ai,-1.83,0.53,-1.83,0.53,1.7,0.63,1.7,0.63,1
Mostly.ai,-0.84,0.51,-0.86,0.51,-0.96,-0.72,-0.96,-0.72,0
Mostly.ai,0.28,0.91,0.28,0.91,-0.26,-0.95,-0.26,-0.95,0
Mostly.ai,-1.7,1.88,-1.7,1.8,1.84,-1.5,1.84,-1.5,1
Mostly.ai,-0.47,-0.89,-0.47,-0.89,-0.41,0.82,-0.41,0.82,0
Mostly.ai,1.23,1.42,1.23,1.52,1.86,-0.45,1.86,-0.48,1
Mostly.ai,1.51,1.37,1.51,1.37,-1.98,-0.33,-1.98,-0.33,1
Mostly.ai,1.79,0.27,1.79,0.27,0.79,1.8,0.79,1.8,1
Mostly.ai,0.84,-1.57,0.84,-1.57,-1.98,1.2,-1.98,1.2,1
Mostly.ai,-0.01,1,-0.01,1,-1.9,-0.33,-1.9,-0.33,1
Mostly.ai,0.83,-0.52,0.83,-0.52,0.95,0.74,0.95,0.34,0
Mostly.ai,-1.02,0,-1.07,0,0.75,-0.99,0.75,-0.99,0
Mostly.ai,-0.8,-0.81,-0.8,-0.81,-0.13,-0.99,-0.12,-0.99,0
Mostly.ai,1.9,-0.64,1.9,-0.64,1.88,0.69,1.88,0.69,1
Mostly.ai,-0.99,-0.13,-0.99,-0.13,-0.92,-0.4,-0.92,-0.4,0
Mostly.ai,-0.61,-0.85,-0.61,-0.85,-0.19,0.89,-0.19,0.89,0
Mostly.ai,-0.83,0.56,-0.83,0.56,-0.88,0.61,-0.88,0.69,0
Mostly.ai,-0.69,-1.98,-0.69,-1.7,0.01,-1.06,0.02,-1.06,0
Mostly.ai,0.76,-1.42,0.76,-1.42,0.85,1.8,0.85,1.8,1
Mostly.ai,0.93,-0.35,0.93,-0.35,0.16,-0.99,0.16,-0.9,0
Mostly.ai,0.44,0.97,0.44,0.97,-0.54,0.82,-0.54,0.82,0
Mostly.ai,1.88,0.65,1.88,0.65,1.38,1.45,1.38,1.45,1
Mostly.ai,0.9,0.77,0.9,0.77,0.51,0.82,0.51,0.82,0
Mostly.ai,-1.18,-1.66,-1.18,-1.66,1.62,1.58,1.62,1.55,1
Mostly.ai,0.3,1.87,0.3,1.87,-0.95,1.38,-0.95,1.78,1
Mostly.ai,0.19,0.12,0.79,0.12,0.99,0.32,0.99,0.32,0
Mostly.ai,0.92,-0.49,0.92,-0.49,1.07,0.07,1.07,0.05,0
Mostly.ai,-0.42,-0.98,-0.42,-0.98,-0.38,0.84,-0.38,0.84,0
Mostly.ai,-0.33,-1.97,-0.33,-1.97,-1.69,0.88,-1.69,0.88,1
Mostly.ai,-0.77,-0.94,-0.77,-0.94,-0.66,0.76,-0.66,0.76,0
Mostly.ai,-0.9,1.01,0,1.01,-1.12,-1.77,-1.12,-1.77,1
Mostly.ai,0.19,0.97,0.29,0.97,0.97,-0.53,0.97,-0.53,0
Mostly.ai,-0.49,-1.95,-0.49,-1.95,-1.98,0.44,-1.98,0.44,1
Mostly.ai,0,-1.98,0,-0.06,-0.66,0.72,-0.66,0.72,0
Mostly.ai,0.37,-0.47,0.34,-0.47,-0.94,-0.4,-0.94,-0.4,0
Mostly.ai,-0.92,-1.74,-0.92,-1.74,-1.42,-1.79,-1.42,-1.77,1
Mostly.ai,-1.09,0.19,-1.09,0.19,0.7,1.93,0.7,1.93,1
Mostly.ai,-0.84,0.42,-0.84,0.42,0.81,0.5,0.81,0.5,0
Mostly.ai,1.92,-1.64,1.92,-1.64,-1.36,1.55,-1.36,1.55,1
Mostly.ai,0.12,0.97,0.22,0.97,0.87,-0.76,0.87,-0.76,0
Mostly.ai,-1.08,0.01,-1.08,0.01,0.02,-1.67,0.02,-1.67,1
Mostly.ai,-0.75,-0.61,-0.75,-0.91,-0.96,-0.27,-0.96,-0.27,0
Mostly.ai,0.39,0.75,0.79,0.75,-0.74,-0.88,-0.74,-0.88,0
Mostly.ai,-1.88,-0.47,-1.88,-0.47,-1.98,-0.37,-1.98,-0.37,1
Mostly.ai,0.84,-0.48,0.84,-0.48,1,-0.03,1,-0.03,0
Mostly.ai,-0.03,2,-0.03,1,0.2,0.97,0.2,0.97,0
Mostly.ai,0.89,-0.46,0.89,-0.46,0.31,-0.92,0.31,-0.92,0
Mostly.ai,0.94,-0.11,0.94,-0.11,0.93,0.25,0.93,0.25,0
Mostly.ai,-0.21,0.97,-0.31,0.97,-0.91,-0.14,-0.97,-0.24,0
Mostly.ai,-0.91,-0.21,-0.91,-0.21,0.19,-0.99,0.1,-0.99,0
Mostly.ai,-1.03,-1,-1.03,-1,0.75,-0.68,0.75,-0.65,1
Mostly.ai,0,0.09,0,0.09,-0.62,-0.64,-0.62,-0.6,0
Mostly.ai,-0.86,-1.85,-0.86,-1.85,1,-1,1,-1,1
Mostly.ai,0.11,-0.96,0.11,-0.96,0.99,0.16,0.99,0.26,0
Mostly.ai,-1.98,-0.23,-1.98,-0.23,-0.21,1.95,-0.31,1.95,1
Mostly.ai,1.67,-0.68,1.67,-0.68,1.02,-1.39,1.02,-1.09,1
Mostly.ai,1.19,-1.65,1.19,-1.65,-1.38,-1.46,-1.38,-1.46,1
Mostly.ai,1.27,1.52,1.27,1.52,-1.92,0.48,-1.92,0.48,1
Mostly.ai,-1.67,-1.45,-1.37,-1.45,-0.94,-1.48,-0.94,-1.48,1
Mostly.ai,1.31,1.98,1.31,1.98,-1.92,1.77,-1.93,1.77,1
Mostly.ai,-0.41,-0.91,-0.41,-0.91,-0.48,0.87,-0.48,0.87,0
Mostly.ai,-0.31,-0.93,-0.31,-0.93,0.68,-0.72,0.68,-0.72,0
Mostly.ai,0.45,0.89,0.45,0.89,0.52,0.81,0.52,0.81,0
Mostly.ai,-0.49,-0.71,-0.49,-0.31,-0.15,-0.68,-0.15,-0.68,0
Mostly.ai,-1.5,1.33,-1.5,1.33,1.76,0.73,1.76,0.73,1
Mostly.ai,-1.41,1.3,-1.41,1.3,-1.92,0.48,-1.92,0.48,1
Mostly.ai,-0.62,1.9,-0.62,1.9,0.08,1.9,0.08,1.9,1
Mostly.ai,-0.88,0.69,-0.88,0.69,1,0.07,1,0.07,0
Mostly.ai,-1.9,0.53,-1.9,0.53,-1.78,-0.63,-1.78,-0.63,1
Mostly.ai,-0.17,-0.99,-0.17,-0.99,0.18,-0.57,0.18,-0.97,0
Mostly.ai,-0.48,-1.98,-0.48,-1.98,-1.09,-1.77,-1.09,-1.77,1
Mostly.ai,1.64,-1.67,1.64,-1.67,0.56,1.98,0.56,1.98,1
Mostly.ai,0.44,0.95,0.44,0.95,0.99,-0.75,0.99,-0.75,0
Mostly.ai,0.22,0.98,0.22,0.98,0.3,-0.97,0.2,-0.97,0
